protocol,packet_size,src_bytes,dst_bytes,src_ip,dest_ip,service,tcp_flags,error_rate,wrong_fragment,count,is_threat,attack_type
tcp,666,292,374,62.9.44.161,192.168.63.43,ssh,F,0.03484357842972903,0,34,0,normal
tcp,1039,633,406,193.26.136.206,177.147.125.240,ftp,R,0.056178035672051256,0,71,0,normal
tcp,664,495,169,68.139.79.43,40.117.239.173,pop3,F,0.0164861950177013,0,70,0,normal
tcp,763,412,351,39.117.156.43,29.120.79.233,telnet,P,0.22172510452187202,0,51,0,normal
tcp,424,163,261,192.168.204.30,192.168.111.134,mysql,F,0.04112925785626675,0,92,0,normal
udp,435,308,127,192.168.118.145,192.168.92.189,sip,,0.30500711636089883,0,88,1,dos
tcp,411,129,282,192.168.154.247,192.168.221.134,smtp,SA,0.09864132868363708,0,43,0,normal
icmp,58,43,15,145.65.123.162,192.168.2.168,echo-reply,,0.3553567493181871,0,16,1,probe
tcp,372,87,285,194.2.157.3,192.168.129.78,imap,PA,0.1920105801130338,0,25,1,r2l
tcp,860,563,297,192.168.89.190,173.157.246.192,mysql,R,0.10319442603688449,0,95,0,normal
tcp,826,514,312,93.189.93.221,192.168.108.106,ftp,P,0.05461484516192359,0,70,0,normal
tcp,958,517,441,199.5.139.48,15.36.245.124,https,R,0.009808797260507159,0,5,0,normal
tcp,855,556,299,192.168.94.248,147.125.78.235,smtp,A,0.008403172945421228,0,29,0,normal
tcp,754,434,320,10.38.37.242,192.168.236.170,mysql,P,0.03622815969541823,0,91,0,normal
tcp,661,158,503,192.168.5.81,37.158.111.214,ssh,FA,0.013233563508704079,0,50,0,normal
tcp,64,58,6,192.168.83.202,192.168.240.160,smtp,S,0.21217469061577154,0,89,1,probe
tcp,1149,419,730,21.246.61.93,192.168.149.81,ssh,SA,0.0008737508708872165,0,66,0,normal
tcp,56,33,23,39.150.193.159,192.168.159.253,ssh,S,0.3204103051292897,0,18,1,probe
tcp,852,603,249,192.168.158.49,192.168.58.38,telnet,PA,0.10759278033313599,0,15,1,r2l
udp,332,250,82,192.168.22.217,192.168.211.192,dhcp,,0.021000032397579273,0,31,0,normal
tcp,819,513,306,192.168.94.3,30.128.214.243,https,F,0.11424671180598664,0,82,0,normal
tcp,733,504,229,192.168.128.201,192.168.126.183,telnet,A,0.08700948523664769,0,70,0,normal
tcp,661,296,365,82.105.237.62,178.27.72.34,pop3,U,0.02723703094350986,0,62,0,normal
udp,336,125,211,192.168.78.192,178.46.143.124,dns,,0.07052147247902185,0,32,0,normal
tcp,737,265,472,178.188.48.179,58.34.156.212,https,F,0.1398455602217143,0,13,0,normal
udp,392,203,189,192.168.83.155,192.168.129.151,ntp,,0.009435099017086033,0,80,0,normal
tcp,353,279,74,5.134.205.240,222.203.40.91,pop3,S,0.38037460334343254,0,68,1,dos
tcp,200,72,128,192.168.117.232,192.168.140.158,pop3,FA,0.17833724582872396,0,64,1,r2l
tcp,957,589,368,192.168.153.4,192.168.214.104,smtp,SA,0.06771824242428362,0,9,0,normal
tcp,1214,379,835,192.168.192.28,146.110.114.41,pop3,U,0.03843506134902137,0,13,0,normal
tcp,465,230,235,192.168.144.202,87.189.135.60,imap,PA,0.0654776888146249,0,29,0,normal
tcp,872,579,293,114.189.114.253,192.168.185.228,ssh,U,0.005685321036815589,0,71,0,normal
tcp,309,297,12,192.168.207.3,192.168.130.162,http,SA,0.3866080061147833,0,75,1,dos
tcp,519,268,251,119.152.247.140,192.168.235.141,smtp,PA,0.008054026388408152,0,2,0,normal
tcp,720,242,478,208.112.112.140,185.221.138.16,imap,PA,0.0871847310394645,0,36,0,normal
tcp,331,142,189,192.168.134.146,119.164.182.243,ftp,S,0.019911001001886426,0,92,0,normal
tcp,711,274,437,110.88.190.51,192.168.176.75,mysql,PA,0.28930377991357425,0,29,1,r2l
tcp,1128,522,606,169.112.252.219,192.168.39.117,telnet,F,0.013049660184007847,0,99,0,normal
tcp,665,379,286,192.168.64.11,192.168.96.163,smtp,F,0.019780084291660394,0,74,0,normal
tcp,1090,516,574,192.168.4.40,192.168.246.2,https,A,0.006062221335570151,0,82,0,normal
tcp,713,516,197,192.168.164.48,192.168.24.56,telnet,PA,0.01619637876464309,0,32,0,normal
tcp,1266,392,874,191.243.186.123,88.14.37.135,pop3,FA,0.04394274566910474,0,13,0,normal
tcp,59,48,11,122.208.120.184,192.168.114.186,https,S,0.15227170049966413,1,91,1,probe
tcp,656,424,232,192.168.159.181,192.168.52.156,smtp,F,0.051878454086979345,0,48,0,normal
tcp,564,240,324,192.168.225.7,91.101.145.44,http,S,0.1173008236217235,0,12,0,normal
tcp,459,261,198,192.168.98.59,198.24.150.196,http,U,0.017909404059261533,0,91,0,normal
tcp,56,36,20,1.239.91.237,192.168.9.67,imap,A,0.188358420172794,0,93,1,probe
tcp,1062,406,656,192.168.246.213,158.220.250.112,smtp,F,0.003148460689872071,0,4,0,normal
tcp,606,267,339,97.154.47.154,192.168.17.253,ftp,P,0.12822938937873007,0,49,0,normal
tcp,811,323,488,192.168.2.69,192.168.2.47,pop3,PA,0.09330365135191322,0,36,0,normal
tcp,1074,294,780,66.30.230.23,48.244.183.1,telnet,A,0.007473094174302243,0,99,0,normal
tcp,259,147,112,102.143.47.2,192.168.195.116,mysql,PA,0.09372949670552477,0,88,1,r2l
tcp,60,9,51,192.168.20.234,21.61.11.112,ftp,SA,0.018486858272077408,0,98,0,normal
tcp,222,207,15,4.108.58.191,192.168.154.97,telnet,S,0.5095344862813276,0,34,1,dos
tcp,362,124,238,192.168.30.188,103.36.56.27,http,S,0.002658077742671311,0,18,0,normal
udp,696,326,370,138.225.144.211,192.168.85.124,dns,,0.11146319779980784,0,76,0,normal
udp,452,213,239,192.168.123.187,99.160.12.70,dhcp,,0.011019532197305622,0,95,0,normal
tcp,876,449,427,48.51.132.182,192.168.54.109,https,U,0.06261525877534833,0,90,0,normal
tcp,749,279,470,192.168.227.240,192.168.236.46,pop3,PA,0.05119772420648393,0,33,0,normal
tcp,985,470,515,192.168.68.94,192.168.164.51,pop3,P,0.0674102683732181,0,29,0,normal
tcp,603,368,235,192.168.121.74,129.40.47.196,mysql,U,0.01362318926509637,0,43,0,normal
tcp,264,214,50,88.198.245.167,192.168.49.170,smtp,S,0.7171394144604882,0,35,1,dos
udp,397,102,295,140.8.115.156,192.168.115.62,tftp,,0.040775715859070194,0,8,0,normal
tcp,690,576,114,52.36.116.112,192.168.97.70,pop3,R,0.578804491721561,0,40,1,dos
tcp,307,233,74,192.168.90.170,192.168.175.130,pop3,S,0.5477239519943106,1,81,1,dos
udp,60,55,5,192.168.53.248,192.168.105.227,ntp,,0.35503944879281246,1,84,1,dos
tcp,629,345,284,192.168.133.247,77.163.199.62,telnet,PA,0.002893813229440118,0,55,0,normal
tcp,554,433,121,192.168.21.121,192.168.21.94,ftp,SA,0.023748060386509912,0,45,0,normal
tcp,188,129,59,192.168.49.212,192.168.155.239,imap,S,0.22000656543114905,0,46,1,dos
tcp,829,380,449,192.168.242.218,192.168.197.197,https,F,0.003961395023554539,0,58,0,normal
tcp,1063,302,761,192.168.252.146,192.168.87.218,pop3,PA,0.040317907411753104,0,42,0,normal
tcp,660,405,255,192.168.69.252,102.189.107.104,https,R,0.04526411446444977,0,23,0,normal
tcp,538,500,38,73.198.147.104,192.168.216.241,telnet,S,0.2692885130170194,0,8,1,dos
tcp,1110,303,807,53.52.56.238,53.43.195.39,telnet,FA,0.15217156985810193,0,68,0,normal
tcp,52,41,11,192.168.3.106,192.168.77.215,ssh,S,0.10181007515882426,1,44,1,probe
tcp,939,234,705,192.168.217.250,197.240.248.26,ftp,S,0.016181076804498283,0,31,0,normal
tcp,700,438,262,52.40.206.37,215.8.27.163,pop3,U,0.021577744695777078,0,5,0,normal
tcp,744,235,509,192.168.109.236,75.78.205.25,mysql,PA,0.058748416775225236,0,22,0,normal
tcp,53,43,10,192.168.220.241,192.168.18.187,imap,S,0.2741240558694618,0,30,1,probe
tcp,800,378,422,192.168.173.199,192.168.107.213,ftp,S,0.024776184667619005,0,81,0,normal
tcp,817,557,260,192.168.133.4,35.28.238.211,pop3,U,0.00870916271574976,0,76,0,normal
tcp,1116,931,185,161.112.11.246,192.168.182.34,pop3,R,0.07389198423386976,0,49,0,normal
tcp,924,439,485,192.168.242.192,192.168.245.164,telnet,R,0.04733338024684134,0,80,0,normal
tcp,1082,264,818,135.230.87.34,192.168.208.55,telnet,A,0.039131092948706724,0,97,1,u2r
tcp,1088,735,353,111.245.8.221,11.42.135.156,http,FA,0.027477590381654034,0,43,0,normal
tcp,63,41,22,199.149.20.188,192.168.217.215,smtp,S,0.2603773208655,0,6,1,dos
tcp,669,415,254,201.152.43.85,192.168.184.11,smtp,SA,0.035654785599359896,0,90,0,normal
tcp,318,175,143,172.205.237.60,192.168.53.180,mysql,PA,0.04185286015323839,0,3,0,normal
tcp,845,282,563,192.168.89.216,192.168.166.126,smtp,PA,0.10553290362196023,0,49,0,normal
tcp,200,125,75,192.168.196.232,192.168.62.71,http,PA,0.0653884832281892,1,56,1,r2l
udp,408,242,166,192.168.16.76,192.168.139.102,ntp,,0.18373891168860207,1,88,1,r2l
tcp,1011,477,534,192.168.176.112,192.168.38.254,ftp,SA,0.0351517173637694,0,31,0,normal
tcp,610,448,162,192.168.104.43,192.168.122.34,telnet,A,0.005155021189800032,0,99,0,normal
tcp,402,134,268,192.168.234.247,222.237.196.145,pop3,R,0.06063877781141681,0,50,0,normal
udp,161,106,55,192.168.101.221,16.74.7.37,snmp,,0.025781484608734744,0,31,0,normal
tcp,1131,799,332,192.168.30.128,210.47.237.68,ftp,PA,0.07163159480259414,0,88,0,normal
tcp,170,144,26,82.137.74.199,192.168.133.144,ssh,S,0.3908944755075051,0,28,1,dos
tcp,699,311,388,192.168.219.138,192.168.190.100,imap,FA,0.018359517599010996,0,70,0,normal
tcp,577,453,124,192.168.195.50,197.133.114.212,http,A,0.06084590933382972,0,4,0,normal
udp,216,15,201,76.136.173.250,192.168.71.220,dns,,0.0821279299533017,1,21,1,r2l
tcp,828,511,317,192.168.248.230,168.85.105.209,pop3,S,0.046152819633967425,0,79,0,normal
tcp,167,117,50,194.243.236.126,192.168.118.252,mysql,S,0.48770141724794003,0,18,1,dos
udp,437,265,172,192.168.116.64,85.113.35.38,sip,,0.011571615219717418,0,64,0,normal
tcp,812,504,308,192.168.241.201,56.137.62.75,pop3,S,0.5405181695340878,0,19,1,dos
tcp,725,444,281,192.168.60.160,192.168.7.144,imap,SA,0.17860087376072173,0,25,0,normal
tcp,298,188,110,192.168.171.48,117.65.16.44,imap,U,0.13058058187648777,0,11,0,normal
udp,620,405,215,192.168.77.186,192.168.166.243,snmp,,0.03632209651481143,0,30,0,normal
tcp,645,241,404,192.168.211.201,192.168.89.86,smtp,A,0.05644656948858071,0,12,0,normal
tcp,984,495,489,192.168.193.123,51.248.112.68,ssh,U,0.10257376438321718,0,50,0,normal
tcp,1500,349,1151,195.177.184.121,218.103.70.57,https,FA,0.04747274031952454,0,73,0,normal
udp,860,429,431,192.168.57.159,209.63.105.149,dhcp,,0.0573557703247522,0,11,0,normal
tcp,599,203,396,192.168.112.177,168.92.56.69,smtp,P,0.07345090421351891,0,38,0,normal
tcp,1233,921,312,192.168.122.96,192.168.236.252,ftp,U,0.04588475101569257,0,28,0,normal
tcp,147,64,83,192.168.154.219,192.168.194.25,pop3,A,0.006996226421510146,0,37,0,normal
tcp,756,306,450,192.168.156.86,192.168.100.151,ssh,A,0.04037639837558796,0,61,0,normal
tcp,736,482,254,192.168.149.3,55.198.18.25,http,F,0.030611530985876042,0,1,0,normal
tcp,892,415,477,159.219.112.104,192.168.52.145,http,PA,0.06770846483174134,0,80,0,normal
tcp,571,270,301,81.111.76.121,90.126.205.53,https,R,0.018325563948514548,0,65,0,normal
tcp,69,63,6,215.64.21.234,192.168.145.167,http,S,0.22199185398549326,0,86,1,probe
tcp,674,381,293,68.247.235.241,192.168.161.136,pop3,S,0.47124209271589296,0,78,1,dos
tcp,428,386,42,192.168.50.253,15.75.86.90,smtp,S,0.4796527304190611,0,80,1,dos
tcp,720,318,402,192.168.201.2,192.168.134.26,pop3,A,0.04961795481918829,0,58,0,normal
tcp,391,330,61,192.168.237.24,192.168.33.13,smtp,A,0.04642229389678798,0,48,0,normal
udp,493,224,269,192.168.83.106,192.168.84.94,dns,,0.05794559826687671,0,71,0,normal
udp,873,154,719,192.168.242.146,192.168.168.115,ntp,,0.08233519544084177,0,84,0,normal
tcp,844,608,236,192.168.138.93,192.168.85.165,ssh,U,0.15007008927912288,0,56,0,normal
udp,963,473,490,192.168.188.172,192.168.102.248,sip,,0.039732813221784076,0,57,0,normal
tcp,1483,1317,166,164.29.188.138,192.168.73.37,telnet,A,0.2527036240004413,0,62,1,u2r
tcp,950,535,415,202.252.206.149,192.168.124.137,smtp,U,0.002959223199901369,0,83,0,normal
tcp,794,458,336,122.178.72.159,192.168.136.193,smtp,P,0.018078546958454608,0,50,0,normal
tcp,492,204,288,192.168.137.67,138.110.185.174,mysql,R,0.008713446679344494,0,69,0,normal
tcp,1352,390,962,164.251.112.1,180.221.220.148,ftp,SA,0.012470689704909901,0,86,0,normal
tcp,957,689,268,74.211.37.196,192.168.232.167,http,PA,0.26912351378140864,0,5,1,u2r
tcp,914,666,248,13.229.209.43,192.168.143.182,pop3,F,0.04385509991203084,0,45,0,normal
tcp,966,520,446,113.182.178.21,207.13.120.239,https,P,0.03374064737874251,0,97,0,normal
tcp,370,351,19,192.168.183.205,192.168.186.108,telnet,R,0.6420700167680139,0,49,1,dos
tcp,427,115,312,192.168.88.166,90.135.218.171,http,S,0.017812360525259925,0,4,0,normal
tcp,295,182,113,192.168.167.15,76.206.251.180,http,A,0.055822387505998536,0,97,0,normal
tcp,1051,591,460,192.168.124.124,26.42.110.31,telnet,R,0.07390193579825086,0,76,0,normal
tcp,488,299,189,73.107.144.45,192.168.8.213,ftp,FA,0.03013259440418798,0,95,0,normal
tcp,1233,478,755,192.168.18.100,148.66.246.110,mysql,A,0.04600249726029291,0,52,0,normal
tcp,885,415,470,192.168.226.28,93.128.204.244,imap,U,0.04375824021310825,0,23,0,normal
tcp,66,62,4,135.172.59.185,95.131.193.136,http,S,0.2213366674858619,0,52,1,probe
udp,1287,750,537,125.25.100.204,192.168.19.20,tftp,,0.0417431924384619,0,20,0,normal
tcp,610,306,304,192.168.197.153,75.253.199.240,http,SA,0.025167138059861167,0,49,0,normal
udp,355,284,71,196.242.208.210,192.168.103.186,sip,,0.6142477864752819,0,96,1,dos
tcp,615,269,346,7.3.187.86,104.77.72.135,imap,U,0.025690302242827392,0,65,0,normal
tcp,774,297,477,192.168.162.55,1.204.48.95,pop3,P,0.035769378747802914,0,56,0,normal
tcp,982,496,486,164.108.25.106,192.168.141.179,https,P,0.009087555078237537,0,79,0,normal
tcp,1019,551,468,192.168.212.174,1.227.18.10,smtp,SA,0.07183994496759148,0,62,0,normal
tcp,200,134,66,192.168.253.168,192.168.200.57,pop3,PA,0.2679249209899813,0,37,1,r2l
tcp,866,625,241,192.168.175.28,192.168.154.18,mysql,S,0.40570714491572296,0,31,1,dos
tcp,710,398,312,192.168.88.225,76.78.130.24,imap,SA,0.04960366091718528,0,81,0,normal
udp,325,93,232,192.168.43.146,192.168.150.213,ntp,,0.009606797215653606,0,9,0,normal
tcp,610,144,466,206.143.134.73,149.90.106.32,telnet,P,0.01145510635575295,0,63,0,normal
udp,1230,244,986,127.202.53.141,7.4.61.51,dns,,0.007893808897160562,0,54,0,normal
tcp,839,222,617,97.157.26.235,192.168.233.49,ssh,R,0.003636141252172141,0,57,0,normal
tcp,860,599,261,192.168.248.228,204.155.233.62,http,S,0.08960243796279564,0,41,0,normal
tcp,503,195,308,192.168.175.176,180.22.37.60,smtp,SA,0.02913793471646608,0,80,0,normal
tcp,603,359,244,3.21.18.100,64.137.239.136,ssh,U,0.019913600119355643,0,95,0,normal
udp,992,533,459,192.168.247.89,192.168.25.74,dns,,0.04770149304204276,0,50,0,normal
tcp,1231,641,590,192.168.203.7,192.168.67.6,telnet,SA,0.029793972896444317,0,16,0,normal
tcp,956,269,687,192.168.143.186,137.231.2.46,pop3,FA,0.07079893418229051,0,4,0,normal
tcp,1239,445,794,192.168.129.149,89.127.164.36,smtp,PA,0.024722247397148008,0,47,0,normal
udp,374,96,278,192.168.82.17,192.168.223.42,ntp,,0.030937857510155077,0,47,0,normal
tcp,834,480,354,192.168.165.241,192.168.123.97,pop3,U,0.028717127076843447,0,87,0,normal
udp,682,402,280,192.168.65.208,192.168.78.7,sip,,0.008570601719943765,0,20,0,normal
udp,864,438,426,170.163.179.113,192.168.105.227,ntp,,0.09906029363176451,0,68,0,normal
tcp,609,463,146,53.218.111.224,193.2.15.175,pop3,S,0.17436561168986953,0,2,0,normal
tcp,635,322,313,203.209.131.85,192.168.80.236,https,SA,0.5593880787120425,0,92,1,r2l
tcp,483,240,243,209.53.229.216,192.168.8.55,mysql,U,0.06351414674612012,0,69,0,normal
tcp,715,264,451,192.168.110.172,128.63.209.76,telnet,A,0.005405211573028612,0,82,0,normal
tcp,87,15,72,192.168.230.79,190.64.116.76,mysql,U,0.014816990995686728,0,87,0,normal
tcp,50,35,15,64.156.103.143,192.168.75.153,ftp,S,0.10569283842107728,0,10,1,probe
tcp,775,445,330,192.168.49.37,192.168.68.53,https,P,0.036269394508325524,0,90,0,normal
tcp,661,303,358,192.216.74.72,192.168.235.108,ftp,F,0.054665974776416264,0,32,0,normal
tcp,803,509,294,192.168.239.201,192.168.190.183,http,P,0.02737130041969869,0,61,0,normal
tcp,795,326,469,22.73.155.219,192.168.11.76,smtp,PA,0.03583906557459739,0,71,0,normal
tcp,158,109,49,192.168.102.32,127.190.237.217,smtp,F,0.050458613956091386,0,33,0,normal
tcp,466,265,201,192.168.250.111,192.168.187.117,telnet,R,0.06492421749946617,0,79,0,normal
tcp,955,504,451,192.168.179.167,192.168.62.168,telnet,R,0.06936268586395766,0,5,0,normal
tcp,301,163,138,192.168.233.132,192.168.114.95,telnet,S,0.3907184904138264,1,23,1,dos
tcp,1003,349,654,129.110.5.252,215.185.217.168,https,SA,0.046123868061313945,0,9,0,normal
tcp,367,147,220,128.133.93.75,192.168.91.48,https,PA,0.0904337230547892,0,63,0,normal
tcp,403,87,316,192.168.90.227,192.168.213.237,mysql,S,0.08600946160891926,0,66,0,normal
tcp,881,133,748,192.168.237.190,37.120.67.124,ssh,FA,0.0010556912525178446,0,66,0,normal
tcp,1004,384,620,192.168.91.164,20.188.57.103,pop3,S,0.023402147388136653,0,70,0,normal
udp,966,674,292,192.168.49.149,192.168.232.251,dhcp,,0.06398629192266429,0,56,0,normal
tcp,959,500,459,120.187.167.87,192.168.204.67,ftp,PA,0.11563545653467469,0,41,1,u2r
tcp,49,37,12,129.177.108.34,192.168.191.158,pop3,S,0.11052617717375528,0,87,1,probe
udp,870,797,73,192.168.143.252,192.168.78.103,snmp,,0.3480457609762334,0,30,1,dos
tcp,400,281,119,192.168.244.73,192.168.133.5,imap,FA,0.002929475172775528,0,93,0,normal
tcp,563,367,196,192.168.109.157,167.112.14.207,telnet,P,0.062298561360178306,0,20,0,normal
udp,869,410,459,73.10.137.218,192.168.89.246,sip,,0.0017093482837916454,0,49,0,normal
tcp,966,733,233,212.209.75.2,192.168.96.218,smtp,F,0.02515449790875967,0,58,0,normal
tcp,1647,1222,425,62.70.98.201,192.168.87.237,smtp,A,0.08790338436149053,0,40,1,u2r
tcp,698,451,247,203.220.51.15,192.168.15.70,https,PA,0.000545824209547532,0,89,0,normal
tcp,391,320,71,192.168.198.148,176.98.29.145,ssh,A,0.1506063449173192,0,84,0,normal
tcp,457,115,342,149.154.152.95,192.168.237.18,imap,P,0.00047561329024413363,0,96,0,normal
tcp,680,229,451,178.86.9.167,31.249.116.49,https,R,0.0020935135930727636,0,72,0,normal
tcp,535,139,396,27.142.185.37,192.168.31.131,mysql,A,0.2292315082846348,0,67,1,r2l
tcp,880,327,553,192.168.104.55,192.168.76.52,mysql,S,0.007941323874777936,0,56,0,normal
tcp,214,146,68,192.168.63.150,192.168.79.181,ftp,S,0.2320744603742554,0,34,1,dos
tcp,609,315,294,192.168.14.44,143.72.43.92,https,A,0.03870442376455095,0,12,0,normal
tcp,729,666,63,192.168.180.70,132.27.76.171,smtp,A,0.0016275683919532294,0,17,0,normal
tcp,298,76,222,192.168.71.55,192.168.58.156,pop3,SA,0.005790143243848407,0,36,0,normal
tcp,460,231,229,192.168.186.241,192.168.88.64,ftp,F,0.05658282066924029,0,35,0,normal
tcp,494,182,312,192.168.43.42,192.168.219.132,pop3,F,0.004105467738558943,0,31,0,normal
tcp,139,47,92,192.168.110.142,147.155.150.202,telnet,R,0.007045324056858499,0,82,0,normal
tcp,1220,790,430,11.0.66.24,192.168.148.228,telnet,PA,0.14745485867822578,0,8,1,u2r
tcp,643,348,295,192.168.169.200,211.239.39.118,mysql,F,0.022572851355784684,0,60,0,normal
tcp,716,197,519,192.168.64.56,158.206.61.245,ssh,S,0.03582089448011359,0,76,0,normal
tcp,598,441,157,112.143.194.93,135.26.190.104,mysql,P,0.035558018781807046,0,21,0,normal
tcp,60,11,49,192.168.148.96,192.168.120.158,https,F,0.039666827005927184,0,66,0,normal
tcp,737,349,388,25.29.69.40,192.168.21.88,pop3,P,0.14900053931825397,0,8,0,normal
tcp,453,250,203,192.168.229.175,192.168.147.220,ssh,R,0.011334730773214313,0,59,0,normal
tcp,200,76,124,106.165.46.92,192.168.109.28,telnet,PA,0.010589847697150772,1,3,1,r2l
icmp,53,45,8,192.168.244.252,192.168.51.58,time-exceeded,,0.07189036387928428,0,58,1,probe
tcp,707,226,481,192.168.193.46,2.49.104.122,telnet,A,0.007809061672332485,0,62,0,normal
tcp,583,476,107,192.168.92.4,192.168.81.235,https,R,0.4605511978190897,0,7,1,dos
tcp,1185,576,609,192.168.67.70,192.168.54.180,ssh,R,0.04362236673020436,0,15,0,normal
tcp,397,333,64,109.30.152.157,192.168.145.3,imap,R,0.5199303560704683,0,36,1,dos
tcp,576,321,255,111.212.152.211,196.209.5.226,pop3,F,0.06627283965801525,0,43,0,normal
tcp,541,302,239,192.168.49.228,148.188.233.115,imap,P,0.02914909971766231,0,94,0,normal
tcp,807,356,451,75.13.231.66,52.202.152.80,telnet,F,0.030805137216952556,0,90,0,normal
tcp,839,492,347,192.168.112.58,93.95.117.248,mysql,S,0.02689448554911915,0,71,0,normal
tcp,917,618,299,192.168.126.184,192.168.108.228,imap,U,0.10730863724848458,0,41,0,normal
tcp,800,211,589,139.166.2.208,192.168.153.67,telnet,A,0.009306436929211808,0,79,0,normal
udp,830,706,124,206.78.87.67,192.168.118.157,dhcp,,0.47997135748375974,0,99,1,dos
tcp,617,351,266,192.168.77.228,192.168.126.207,smtp,U,0.03415131020786639,0,81,0,normal
tcp,829,578,251,192.168.137.234,41.237.70.179,telnet,P,0.03484764828929562,0,87,0,normal
tcp,805,318,487,192.168.102.50,119.167.199.88,mysql,FA,0.034078433153418915,0,96,0,normal
udp,669,463,206,192.168.77.155,31.15.29.207,dhcp,,0.0060149372178596805,0,95,0,normal
tcp,853,408,445,192.168.214.187,96.7.29.78,http,P,0.010393262141598017,0,68,0,normal
tcp,688,262,426,43.43.202.54,74.111.137.187,imap,A,0.09825427281447496,0,73,0,normal
tcp,194,113,81,11.216.24.72,192.168.160.108,imap,F,0.04083836168380054,0,15,0,normal
tcp,440,246,194,192.168.22.33,179.189.1.252,mysql,SA,0.02073218948642849,0,88,0,normal
tcp,354,90,264,192.168.188.97,192.168.93.212,https,P,0.08379496874414952,0,84,0,normal
tcp,1041,710,331,72.109.66.222,192.168.174.89,imap,A,0.0031878251624700717,0,65,0,normal
tcp,853,393,460,192.168.139.217,192.168.130.207,ssh,P,0.0035384802664135662,0,76,0,normal
tcp,720,582,138,192.168.212.3,190.240.83.42,https,SA,0.00426581415431027,0,45,0,normal
tcp,715,231,484,35.58.87.63,91.127.189.15,ftp,FA,0.09375782588109234,0,46,0,normal
tcp,158,84,74,192.168.165.139,192.168.46.63,http,R,0.0033384270383772087,0,27,0,normal
