Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Label
22,515.6585819847153,612,114,18570,2269,1716.830217620967,131.64241665377475,92,0,17,328,1,8.918423374160742,486.37919899895445,DoS Slowloris
443,179.93305117258905,16,15,3796,2656,155.83914771788682,16.002874057038664,0,0,1,12,0,0.9833553065316305,682.7749227148813,BENIGN
80,140.79040367226358,18,4,246,2074,61.7622564845773,0.7201202406802499,3,0,5,5,0,1.4484208058979242,292.4182682848981,BENIGN
80,67.7515165981325,26,24,7759,1658,4791.397858518589,0.2491811539821152,3,1,5,9,0,1.1349801834361664,554.5213666252613,BENIGN
443,28.423879674477107,879,73,44226,5010,13.809774868969024,35.37049181236953,47,4,28,29,0,1.425404243678235,1163.5124265905397,SSH-Patator
443,5.848787591257733,14,28,4671,2679,2918.7621036590936,7.787142474824589,3,0,2,12,0,1.8970751423233883,425.38085746408524,BENIGN
443,367.24456813376804,470,74,27055,8793,3809.9960731382034,94.50711367343476,27,0,9,49,0,4.15262721624704,634.1441728025743,Infiltration
443,227.5399847337832,33,26,3559,3270,1293.326132963563,14.190892458043043,2,1,3,11,0,1.816622707215581,493.3149550519518,BENIGN
22,193.7395629093937,665,10,45573,1429,1047.9588696418132,38.68757744580385,44,1,21,18,0,3.7747311693531005,853.4933668639771,SSH-Patator
3389,1032.624476824297,707,25,35379,3780,6003.491220938039,20.175781854891138,8,1,20,44,0,2.5917114907040664,1397.8204259154804,SSH-Patator
22,352.57415265465244,751,168,27678,9639,8465.814381127972,61.69118718773531,13,3,15,13,0,5.451465345049158,1491.6838735406038,FTP-Patator
80,58.616018487044975,39,25,5923,4223,359.83342140442505,52.84203039483755,3,0,8,6,0,1.663585852620311,415.34688248276154,BENIGN
23,725.7522951716026,493,171,70541,4908,183.63361519924734,95.0525476825045,34,0,7,34,0,6.101692818935177,1481.4958513822805,SSH-Patator
80,255.50012937673267,33,17,5584,215,1113.6439320607453,0.9659345421574326,2,1,3,0,0,1.410222563666224,521.7281862707133,BENIGN
53,10.616755954266353,5,19,8317,2532,1075.903349977704,2.6316188786641774,2,0,1,1,0,0.7204418182476566,404.5536957139997,BENIGN
21,7.710924908705048,384,181,9470,8043,2695.2793403967084,95.48956637736798,46,1,18,13,0,3.9063531623087404,1003.6367817732231,SSH-Patator
80,545.5231660746954,16,9,1592,4582,835.6626651956062,7.826097970292077,4,0,8,13,0,1.9344658751848618,606.1764831951682,BENIGN
53,18.72592261378225,28,26,9266,1088,620.3700216635201,45.86105856444733,2,0,4,13,0,1.31688282031625,272.1986167235474,BENIGN
443,0.5843075018353354,4,26,1724,351,502.4697765794325,43.06644627628327,0,1,2,9,0,1.0255450745735386,294.6828534812706,BENIGN
22,108.29102022328794,896,35,52927,7033,7812.986928261491,114.3148662403013,14,4,11,47,0,5.608644254617542,1168.1852694553716,Bot
80,110.84749074014333,2,5,4016,3430,83.40332647206583,7.929096106279126,4,0,1,0,0,0.6991416493847391,774.3180196060895,BENIGN
53,0.2633289000217696,19,21,9338,3033,613.3128581716252,50.94902568053775,0,1,6,10,0,1.9428713403308158,629.3324249138948,BENIGN
80,431.76578464166744,31,21,8679,2097,763.0943720336181,3.0012714947536634,4,0,8,16,0,1.0388285721428276,400.47365367272414,BENIGN
443,188.73131934128392,39,9,563,1448,2756.6294655891484,16.279671336775433,4,1,6,14,0,0.9396585257304728,417.6133074880064,BENIGN
123,41.0495454962907,46,12,3207,2089,493.7494898769067,13.569373909141298,2,0,1,16,0,1.6344394601790884,337.36724743909684,BENIGN
443,164.612055697986,24,26,579,3655,2344.6173603890556,1.3928228018434987,2,0,4,18,0,0.5606102436542084,725.4278461151895,BENIGN
443,354.90382592440125,38,16,7415,3831,1416.9445616018554,3.475102394821775,3,0,4,16,0,1.236104292384899,305.0979580934884,BENIGN
80,18.264624910920407,37,1,6331,3070,887.8956766243501,13.566695590973008,1,1,0,16,0,1.191697288424069,503.9973632306504,BENIGN
80,252.1667754193641,23,1,5159,3449,1541.5782330370134,13.223258295169071,1,1,2,13,0,1.345632764420591,789.8202087488183,BENIGN
23,673.1475084835306,57,160,63949,3567,1014.4670087916035,89.2083406718135,7,4,8,19,0,7.944191318231929,1171.6675978854496,Web Attack
80,16.56764123563494,16,29,354,2002,840.951768617285,39.555067443495304,1,1,8,5,0,1.4087854293752293,590.2106469408494,BENIGN
80,172.46337488665196,20,6,6223,1627,1830.7610533563477,10.907474322145971,0,0,2,10,0,0.9658913967796728,678.5763499644246,BENIGN
80,703.7230113977731,583,99,30861,3487,6963.929290993552,278.7743570718863,39,3,23,43,0,3.3428242896440263,926.7272368391322,Bot
21,110.21833656724591,489,152,14579,7235,3540.5231938399475,30.931747750502126,10,0,26,34,0,8.432774410598821,354.9449358808336,Infiltration
8080,560.2550074853698,193,157,86482,2433,6614.329797408423,371.1964873953323,120,4,28,366,0,8.796156131565706,1342.515315142808,DoS GoldenEye
80,18.985473502476356,12,5,4147,3300,898.0863230162389,9.168233964276174,1,1,0,16,0,1.7390760432447738,432.94650509248913,BENIGN
80,26.603783479868316,47,7,6141,1597,1490.1741989609836,14.252083932541543,3,0,0,16,0,1.7840666072233322,259.75248583750084,BENIGN
443,115.46901001003181,33,8,7073,459,376.9336324282095,1.5330809918973265,4,0,5,11,0,0.9481058457366524,259.1065995193188,BENIGN
443,64.10806951551042,24,21,7678,2883,502.42511152512395,29.697896248234102,4,0,2,15,0,0.8144496233489513,554.434518090941,BENIGN
22,1413.7521895588561,119,98,85010,9349,7046.311450729599,49.35920288548331,25,4,19,9,0,1.1211264529640415,1120.6057678593502,FTP-Patator
80,62.527250552113735,280,70,98534,580,4304.39007024244,417.3232346865719,20,4,15,34,0,2.684994873833646,1100.4602684397084,Bot
23,84.99205023326482,345,69,66791,8966,2196.275411552235,37.976535304244806,10,4,9,40,0,7.812829059869291,1171.4055212946291,DDoS
123,328.1556818785435,18,26,8741,4027,25.2422171371732,31.727027003106908,2,0,8,9,0,1.2316592040341292,264.20049874897245,BENIGN
80,702.5829619053452,432,35,47870,4384,2994.577306509573,70.06885452421707,42,4,8,12,0,3.188397780921694,1113.259292079338,Infiltration
80,478.3148096300651,46,23,6718,4394,1300.9096050009016,30.18603201760365,1,0,5,1,0,1.1812943245981942,265.1876359717844,BENIGN
3389,350.80016675950776,405,41,30803,9193,5693.019065800836,5.6084652425622,11,3,17,47,0,2.6015305493667458,749.8888153074416,FTP-Patator
3389,1231.4496584179924,916,103,19571,6500,1816.5614489278928,113.12659945735564,260,5,42,368,1,3.8013161909055246,868.4689321500608,DoS Slowloris
443,466.343974093761,25,23,9828,2004,835.1221070756026,43.093149493581805,0,1,5,8,0,0.9919402423316748,631.3263763508455,BENIGN
80,31.659870766417463,33,19,8696,3021,298.8908715168552,1.4488050220000601,2,0,5,6,0,0.9983008917146765,539.5187329328069,BENIGN
23,380.0914083453958,229,125,73280,3817,12350.735388481844,144.7046270936546,30,1,24,49,0,6.425466880145852,198.59766028249652,DDoS
53,229.62191360293423,30,20,4434,3296,837.2317622912303,31.485506806247262,3,1,7,9,0,1.2627315622347086,416.7227539097496,BENIGN
22,248.02414823045365,686,198,72353,4714,2060.083520743816,111.2722691982221,49,0,12,43,0,8.966592436343872,1204.1574693017194,Infiltration
80,164.92146788890946,33,27,8263,4204,1735.955952687639,0.6573337101091338,0,0,2,16,0,1.09850000877261,223.03391519325245,BENIGN
80,56.244228056527945,48,8,1113,2084,920.2995170307574,14.376379511313038,1,1,4,18,0,1.55673786722543,763.3718780551092,BENIGN
80,160.42875727855045,12,17,7714,3442,1717.3865945633877,7.948553112404024,0,0,6,10,0,1.0236170748138982,706.1618509775464,BENIGN
80,75.78889727674846,38,16,7785,4525,960.3097620862357,27.256847400545936,0,1,2,13,0,1.7598424040250737,227.48206315459254,BENIGN
443,551.0020418964475,20,1,5877,1086,2738.443522989732,68.90863864267376,1,0,9,18,0,1.9959927623919407,605.5231563129405,BENIGN
443,128.6179961216948,13,28,9665,812,2453.287201149784,2.7487100636484936,1,0,9,8,0,1.2152174240569897,227.3625893432957,BENIGN
123,81.465318702062,30,23,7224,2477,111.81993711949075,32.73619639109767,4,1,8,11,0,0.7878120932768806,283.6599663742582,BENIGN
443,326.0411816769717,36,20,3904,783,559.6416232823394,34.90252599899515,4,1,6,16,0,1.6755006135744113,613.3211086266197,BENIGN
22,611.3571929080294,407,105,25114,8542,314.68223783760027,61.80901918276326,17,4,28,13,0,2.445908797594082,1323.2925713093027,Infiltration
21,225.9596245904837,467,114,30042,8839,2810.8496078535077,12.791106946225398,3,4,18,25,0,8.03471467735608,813.7443143009367,Bot
53,217.66661214159413,45,13,5928,2586,222.85658425871048,9.800647490516296,4,1,8,5,0,1.3306007009427254,696.7913410586095,BENIGN
23,307.42825595879435,468,194,48698,5912,23.275287758845973,0.06212009695935185,103,7,25,350,2,5.180845135975047,1119.9253823480185,DoS Slowloris
80,47.1455268657832,38,18,2989,1164,476.16012560586597,42.62866136170864,1,1,8,12,0,1.0912112531831264,424.91786435222565,BENIGN
80,141.04007845430357,38,10,697,2284,2842.2446724804813,4.170319789174967,3,1,7,14,0,1.0966496945687576,336.6990498795083,BENIGN
68,80.32758499818006,12,23,9181,3196,1277.8332285274712,6.366925082271068,0,0,3,2,0,0.9603154715577324,545.323841639773,BENIGN
68,72.21068950429601,28,29,6339,4135,546.1452938346151,11.607161298164947,1,1,7,14,0,0.9417316508552487,763.2521456265528,BENIGN
3389,774.8474447452842,873,40,40592,5309,24066.73257700203,5.806566762474535,32,3,14,33,0,5.8847365100989055,751.2656484636734,Infiltration
80,48.29344139315738,44,14,7525,616,748.3737199823651,42.88823134974778,3,1,7,5,0,1.483601766829472,440.996120594031,BENIGN
22,400.67738645843673,421,84,9068,822,1662.0054506464862,24.436195023643645,23,3,27,2,0,2.821728882549061,1126.887433983061,SSH-Patator
80,571.0234579653638,34,2,150,4310,231.52208859249126,8.242484954698051,1,1,5,16,0,0.6121923626537575,359.86947407270713,BENIGN
443,189.97326408099786,22,14,8568,439,1023.5560574216352,30.710572145598107,0,1,7,4,0,1.435681026389819,531.530343832028,BENIGN
68,477.1224792844703,15,12,9848,2249,562.7645911816247,12.089599160366209,2,0,5,12,0,1.9585685293782487,208.31386471530752,BENIGN
443,81.59554915175957,19,27,597,4028,3.660948337265983,5.573265742791524,4,1,1,11,0,0.9911976200261121,486.4612940800608,BENIGN
53,322.89111233515155,43,17,4382,3169,4903.874821919183,43.181577194873356,1,0,8,15,0,1.1040165029975744,358.2537877146424,BENIGN
8080,1096.231856976777,250,188,35456,7426,1565.522162442397,243.31108352983614,138,4,38,181,4,0.5371352630749657,647.8551738187426,DoS GoldenEye
80,533.4990419221378,19,23,9349,1384,614.8270074555538,14.498048408654437,1,0,8,10,0,0.8645223650775944,261.39163392184105,BENIGN
80,50.47287282101494,32,18,7102,1461,1414.0910157976505,15.3242806934535,1,1,5,12,0,1.0288193881900256,423.0723948741062,BENIGN
8080,496.5973597484159,512,10,81012,7086,7934.794603231258,257.2909714590633,7,1,16,2,0,7.439759880882618,1112.0921038297147,SSH-Patator
80,829.2688143062998,9,28,8667,1501,1316.5075858072946,3.6818770427636665,4,1,4,8,0,1.8220419543471709,386.9176266239874,BENIGN
80,218.1887851507181,5,18,8165,4959,1215.0039278389563,33.9902205631096,4,0,3,17,0,1.198382875644878,550.769398423548,BENIGN
80,12.028262941956678,32,27,1265,3314,2157.5533849451886,3.1959871354609466,1,1,3,11,0,1.4866848914188147,447.16120086619424,BENIGN
3389,186.95372269399465,883,95,62483,9122,12744.67870708163,38.506022479632094,14,2,2,23,0,6.663717482162652,742.3214868691771,Web Attack
80,220.13599750988217,48,5,9605,661,1196.7153096140707,1.6413755346556185,0,0,9,10,0,1.2023039423300936,345.4632641441597,BENIGN
443,78.92095337396606,48,12,7564,4049,2498.042605865005,14.350110561173404,4,1,6,12,0,1.6650025658419956,592.261021149553,BENIGN
80,749.545869130741,1,18,3239,484,6465.987648729045,18.656414546091053,1,0,8,15,0,0.9363013818458553,662.3259821200945,BENIGN
80,25.82140075869142,14,3,3790,2026,1142.5515108100462,30.55585836401808,3,0,7,11,0,1.2531014000962162,477.81689100195854,BENIGN
22,174.4906514953344,432,197,96535,2657,482.0944814722724,37.53601008694938,49,0,23,6,0,2.744453674354023,775.8382423577732,Infiltration
80,13.657845851607311,32,12,7665,2575,88.22520642471629,26.331696206419075,3,0,4,8,0,1.739208277603804,519.2104226634478,BENIGN
22,3163.967448965814,142,170,70394,7272,5909.152285913319,100.388361495728,15,0,12,49,0,9.626089855716174,1314.1002399562237,Infiltration
67,11.4718210180718,18,14,6107,3974,916.3091252183243,18.70636879967041,1,0,9,0,0,1.5100601136204803,523.3519770923331,BENIGN
123,72.50671061722882,9,27,6573,3748,548.6152855075431,23.356724605270216,3,0,9,13,0,1.1036074529461435,732.2156547391534,BENIGN
80,19.193227177074128,10,28,4498,3258,518.378717588214,42.39589980086794,2,0,0,3,0,1.98510737276888,569.3559141480596,BENIGN
80,104.71968593516894,760,46,88114,9713,3505.6479975285056,182.87314146659085,46,2,6,32,0,6.55851775213479,152.0905108035883,Web Attack
443,94.43423004742982,30,19,6272,4383,1301.38949734534,34.113744740581254,1,1,6,14,0,0.9594373838021584,596.5875838479867,BENIGN
443,243.47699505556045,42,28,9833,2726,270.0449544876927,13.507738208388654,4,1,4,15,0,0.7910544851215366,361.10212461666265,BENIGN
443,165.05859959557904,4,10,9372,612,170.47722877113213,20.89541335361785,0,0,5,14,0,0.5784054543761559,449.2237434956648,BENIGN
80,31.359104522500918,25,19,9241,632,714.1587480245794,0.826876503676248,2,1,0,14,0,0.6396614914145965,665.6259851157365,BENIGN
53,60.78299980243719,37,10,737,2201,1050.8613531600918,3.337218315959343,1,1,3,10,0,0.5209774575448951,789.2704412505874,BENIGN
53,16.823343486332938,7,15,6989,643,1038.0307410362873,1.2170922297927307,2,1,3,18,0,1.5785355506172767,706.3298882568265,BENIGN
80,1146.7437822732522,790,46,43066,3738,2209.033055656607,8.045446490479877,11,0,28,6,0,2.847942145987712,687.2796751783801,Bot
443,42.87526794536269,1,26,3435,4758,920.597257860702,4.872422781965118,4,0,8,1,0,1.1281973462358725,381.50060100700034,BENIGN
80,386.16866631835455,10,12,3809,2031,242.3739919054315,10.163911962035055,2,0,2,0,0,0.6732270718906581,477.8900420046496,BENIGN
123,129.92591311959038,24,2,5594,2019,143.81865800704026,5.058820073579131,2,1,0,0,0,0.7822763629716434,745.598641949602,BENIGN
80,347.64058986518734,1,1,3902,3671,1551.346840120073,14.993933754193785,2,0,3,1,0,1.7613249549253018,336.5852130848011,BENIGN
443,232.42347810492325,41,27,5813,3613,308.93145394896277,13.928890802171557,4,1,8,8,0,1.0130259581139185,521.4525953394045,BENIGN
53,11.12752990893163,33,19,4666,3798,3267.094923727878,44.55445523398079,4,1,7,6,0,0.7067764846346593,427.2137125218163,BENIGN
443,274.15561503513885,15,14,1627,665,16.874342941840396,0.8493882382337536,1,0,6,8,0,1.194830525209503,666.2040430112565,BENIGN
443,268.90672481718536,35,12,9666,419,433.44072262580835,0.8270748320959287,2,0,9,8,0,0.8563505227627588,566.3405130379665,BENIGN
80,413.48815965889816,20,11,8684,1945,256.7576660626253,28.709252867988717,2,1,2,6,0,1.9500848044384531,574.0379269845565,BENIGN
443,229.0247567850552,2,6,3628,3236,342.62343630595126,2.5709155827485857,4,0,6,19,0,0.6131278825204705,446.47778441059245,BENIGN
68,80.00608316971997,27,8,2719,1537,67.363262989576,17.35873327703764,1,1,4,4,0,1.639168533411842,751.666667564046,BENIGN
80,118.94919530983243,36,20,351,3772,2293.878963883743,12.2095167946379,3,0,2,7,0,0.7320486810052806,327.61406697906517,BENIGN
22,487.56227247671427,570,122,59510,8051,6081.19239262975,276.1924711779511,65,5,39,221,0,2.019348936650194,342.371834012381,DoS Slowloris
80,904.6536794706885,553,22,27774,4884,1586.90979418979,162.60345932603633,31,3,24,1,0,1.8746886679232397,512.2541652580348,SSH-Patator
53,151.57286236225195,5,22,8445,3196,300.5634655590025,0.048145038970900056,4,1,3,0,0,1.015205360595298,376.66294066449916,BENIGN
443,156.54120277167976,9,22,7471,2886,235.15423415797787,39.28514522773129,4,0,9,13,0,1.6298841769472179,747.5630948724681,BENIGN
80,112.68673026708291,35,16,2369,1122,1534.5450377097823,44.81752388441821,2,0,5,10,0,1.3759544123578973,543.8766078140229,BENIGN
80,453.4008581447059,27,23,904,898,505.42299817880144,10.373690064922805,4,0,2,19,0,1.013074189206888,545.1873529362606,BENIGN
68,73.0766704567737,36,9,1895,2225,132.93819389414656,10.557342104347498,0,0,9,11,0,1.4087514848585827,649.7295414599721,BENIGN
80,1454.4433557959858,669,105,71466,8541,14480.103155552986,566.0218798149182,49,2,14,49,0,7.172991231771645,1387.8264599740746,Web Attack
443,129.94521960470047,25,18,793,3332,161.8244291278384,1.6207984394741757,3,0,1,10,0,1.9952678370956392,375.669750519887,BENIGN
53,301.3968869399003,39,3,9448,879,1006.0270240114224,1.4208376625253787,4,1,0,19,0,1.476468695342486,681.7956008307799,BENIGN
443,288.5195376211133,371,89,35613,8580,3925.3193808058604,199.11410417537982,46,0,4,32,0,2.155106518395176,275.6116858034193,Web Attack
80,95.11334532210574,46,18,8297,4838,264.0015993189287,45.101805367295675,3,0,9,14,0,1.996426092828811,483.63554115632803,BENIGN
123,125.22170300136624,2,28,7904,3247,6773.379855693153,36.010454482916224,2,1,4,17,0,1.3921869556705828,731.1872034407053,BENIGN
443,118.74720841038528,22,17,649,3694,790.6016355172429,13.992839260630864,1,1,1,10,0,0.561170417882096,353.7644720989356,BENIGN
80,535.9339916513641,3,3,8180,4731,541.0366983897417,35.95586208424726,3,0,1,8,0,1.5861164482913086,362.3647012424151,BENIGN
80,1483.974256717058,577,152,75395,6374,12052.928570931517,21.371666547314046,300,6,23,313,0,8.417543571734225,1286.0051920491037,DoS GoldenEye
80,1011.2823173223975,93,159,58551,1679,1122.27777437452,52.767574902293454,24,1,18,23,0,3.3780606243614364,1167.8721390974251,Web Attack
80,24.176030641805664,23,8,9178,3089,543.2181132009869,0.7571420816669381,3,1,6,12,0,1.923619176022481,629.490447019532,BENIGN
443,271.9564285554728,46,18,9203,4064,386.917700234383,6.500202617434237,3,1,0,8,0,0.7116797555806769,594.3338108153384,BENIGN
80,1579.853168955801,819,13,54935,5667,544.1905617581306,31.47721564797545,164,2,23,322,3,7.881137598298207,454.94917528886856,DoS Hulk
22,1352.6043899372598,951,118,93553,3868,25910.274254844036,134.90990191845378,338,6,30,298,0,4.465453732111257,226.0083565769244,DoS Hulk
68,53.45317482130455,40,28,8741,3509,1611.4084323740894,24.526241430361694,2,0,4,16,0,0.5165912522498477,689.0580801445656,BENIGN
67,73.90024874089634,46,9,818,4245,151.9098245921631,17.36899238228102,3,1,6,12,0,0.9740033865573927,644.5639742842682,BENIGN
443,254.88586131562144,7,19,6642,690,378.9133250599551,4.10177647773698,0,0,3,16,0,1.0372642571409227,307.3189255980119,BENIGN
443,781.7659646024003,9,1,1781,4116,559.8584810130507,54.01719400726289,2,0,0,13,0,1.3469414703346838,408.76437443772966,BENIGN
80,83.83568194305487,31,11,1437,2287,286.7234040698515,33.202638838644916,0,1,1,5,0,1.4520016687235127,776.7328217514803,BENIGN
80,398.3874442502624,10,5,9397,4336,784.9134957399003,4.044007019169747,1,0,5,4,0,1.699759020625363,590.2043903785568,BENIGN
80,7.561734483763555,49,2,6062,1834,1890.286849819897,6.332735853486815,3,1,7,17,0,1.543422157899683,320.3068328676736,BENIGN
80,197.082093876014,14,15,3450,4832,2215.0385823158813,10.853171363748714,4,1,6,0,0,0.5648148467325376,338.84257427596856,BENIGN
80,497.8659281088437,877,96,27743,6839,3825.0094431545685,162.70997370484028,22,4,22,23,0,3.292727098517685,411.9453253135779,Infiltration
