protocol,packet_size,src_bytes,dst_bytes,src_ip,dest_ip,service,tcp_flags,error_rate,wrong_fragment,count,is_threat,attack_type
tcp,719,472.0,247.0,192.168.1.51,10.0.0.168,smtp,SR,0.2891028858300576,0,7,1,R2L
tcp,5516,322.0,5194.0,192.168.1.97,10.0.0.72,ftp,SF,0.0680228489209963,0,2,0,BENIGN
tcp,2949,1918.0,1031.0,192.168.1.146,10.0.0.85,ftp_data,R,0.0561463445855715,0,18,0,BENIGN
tcp,2935,1427.0,1508.0,192.168.1.49,10.0.0.96,ssh,SF,0.0926789361271563,0,4,0,BENIGN
udp,889,301.0,588.0,192.168.1.139,10.0.0.154,ntp,,0.2893257141769566,0,19,1,R2L
tcp,5740,2299.0,3441.0,192.168.1.84,10.0.0.250,ftp,SF,0.146757680667131,0,13,0,BENIGN
tcp,1949,725.0,1224.0,192.168.1.47,10.0.0.38,http,R,0.048032929647242,0,4,1,U2R
tcp,4088,1193.0,2895.0,192.168.1.2,10.0.0.58,http,S,0.0976875891176511,0,11,0,BENIGN
tcp,5226,1043.0,4183.0,192.168.1.234,10.0.0.144,telnet,SF,0.100697624715144,0,2,0,BENIGN
tcp,1612,929.0,683.0,192.168.1.133,10.0.0.25,ssh,S,0.0015576325867001,0,19,0,BENIGN
udp,1709,1554.0,155.0,192.168.1.154,10.0.0.178,time,,0.5387061439912987,0,374,1,DoS
tcp,2488,943.0,1545.0,192.168.1.22,10.0.0.167,telnet,SF,0.0013183227479975,0,7,0,BENIGN
tcp,2400,1393.0,1007.0,192.168.1.175,10.0.0.15,ftp,SF,0.0162216676772245,0,6,0,BENIGN
tcp,1459,358.0,1101.0,192.168.1.169,10.0.0.246,smtp,R,0.2832367020279476,0,6,1,R2L
tcp,3852,1495.0,2357.0,192.168.1.169,10.0.0.203,smtp,SF,0.0984059277281038,0,10,0,BENIGN
udp,2800,695.0,2105.0,192.168.1.47,10.0.0.135,time,,0.0394253936544675,0,5,0,BENIGN
tcp,2933,1128.0,1805.0,192.168.1.182,10.0.0.135,ftp,SF,0.0449874934031809,0,17,0,BENIGN
tcp,1792,285.0,1507.0,192.168.1.141,10.0.0.151,ftp,S,0.2369409504594606,0,6,0,BENIGN
tcp,1713,78.0,1635.0,192.168.1.138,10.0.0.248,smtp,SF,0.0169387471312194,0,4,0,BENIGN
icmp,1723,112.0,1611.0,192.168.1.109,10.0.0.170,eco_i,,0.2111763042612301,0,9,1,Probe
tcp,3133,1506.0,1627.0,192.168.1.93,10.0.0.216,http,SF,0.0046046543572968,0,11,0,BENIGN
tcp,2991,333.0,2658.0,192.168.1.6,10.0.0.70,smtp,S,0.0432612491009798,0,31,1,R2L
tcp,4242,432.0,3810.0,192.168.1.29,10.0.0.129,ftp,SF,0.0456039505169679,0,2,0,BENIGN
tcp,3836,1473.0,2363.0,192.168.1.80,10.0.0.126,ssh,R,0.0624563763963505,0,2,0,BENIGN
tcp,1832,194.0,1638.0,192.168.1.193,10.0.0.127,ftp_data,SF,0.0758423986747996,0,12,0,BENIGN
tcp,5096,2556.0,2540.0,192.168.1.42,10.0.0.137,smtp,SF,0.0281982996182204,0,18,0,BENIGN
tcp,3713,834.0,2879.0,192.168.1.153,10.0.0.47,smtp,SF,0.1484017642430735,0,11,0,BENIGN
icmp,5469,1038.0,4431.0,192.168.1.244,10.0.0.115,eco_i,,0.0140266749815144,0,3,0,BENIGN
tcp,1534,1302.0,232.0,192.168.1.229,10.0.0.21,smtp,S,0.5896849826136961,0,28,1,R2L
tcp,1020,108.0,912.0,192.168.1.200,10.0.0.231,ftp,S,0.0348708497986969,0,4,1,DoS
tcp,4323,1599.0,2724.0,192.168.1.100,10.0.0.35,ssh,SF,0.0727924280212731,0,2,0,BENIGN
tcp,1603,978.0,625.0,192.168.1.80,10.0.0.35,ftp,SF,0.0231383907794619,0,13,0,BENIGN
icmp,2255,1565.0,690.0,192.168.1.40,10.0.0.20,eco_i,,0.3476356851082519,0,32,1,Probe
udp,2140,1436.0,704.0,192.168.1.85,10.0.0.102,ntp,,0.1084743201101987,0,14,0,BENIGN
icmp,717,462.0,255.0,192.168.1.57,10.0.0.228,eco_i,,0.1106768631114974,0,16,1,Probe
tcp,1696,1063.0,633.0,192.168.1.112,10.0.0.212,http,SF,0.1150752589894999,0,1,0,BENIGN
tcp,1634,174.0,1460.0,192.168.1.252,10.0.0.196,ftp_data,SF,0.0297088369974111,0,4,0,BENIGN
tcp,1131,90.0,1041.0,192.168.1.98,10.0.0.25,http,SF,0.0784430335029695,0,5,0,BENIGN
icmp,247,124.0,123.0,192.168.1.79,10.0.0.18,eco_i,,0.2226418919295402,1,36,1,DoS
udp,2827,1356.0,1471.0,192.168.1.162,10.0.0.213,time,,0.0243433462936244,0,11,0,BENIGN
tcp,2647,2033.0,614.0,192.168.1.19,10.0.0.24,ftp_data,SF,0.1381387053472443,0,13,0,BENIGN
tcp,2143,1539.0,604.0,192.168.1.54,10.0.0.159,smtp,SF,0.0161255068734061,0,11,0,BENIGN
tcp,2169,966.0,1203.0,192.168.1.65,10.0.0.97,ssh,SF,0.1410859409312392,0,8,0,BENIGN
icmp,3307,2235.0,1072.0,192.168.1.79,10.0.0.154,eco_i,,0.099992496239739,0,11,0,BENIGN
tcp,3140,1657.0,1483.0,192.168.1.115,10.0.0.78,http,SF,0.1922420965596617,0,11,0,BENIGN
icmp,4085,1638.0,2447.0,192.168.1.187,10.0.0.21,eco_i,,0.2331223380668606,0,11,0,BENIGN
tcp,3708,1990.0,1718.0,192.168.1.197,10.0.0.99,ssh,SF,0.0193446176416523,0,6,0,BENIGN
tcp,2767,686.0,2081.0,192.168.1.189,10.0.0.190,ftp,SF,0.1230558721561422,0,10,0,BENIGN
tcp,1948,574.0,1374.0,192.168.1.164,10.0.0.32,http,SF,0.1618244205880789,0,14,0,BENIGN
tcp,1883,890.0,993.0,192.168.1.212,10.0.0.202,ftp,S,0.2062902201887058,0,11,0,BENIGN
icmp,986,207.0,779.0,192.168.1.192,10.0.0.157,eco_i,,0.3175682802556145,0,34,1,Probe
tcp,3388,475.0,2913.0,192.168.1.50,10.0.0.64,telnet,R,0.0140219533089676,0,10,0,BENIGN
tcp,468,9.0,459.0,192.168.1.91,10.0.0.218,ssh,SR,0.2618989580703475,0,19,1,R2L
tcp,2175,1011.0,1164.0,192.168.1.1,10.0.0.195,smtp,R,0.1289172089342444,0,14,0,BENIGN
icmp,1739,1119.0,620.0,192.168.1.97,10.0.0.4,eco_i,,0.1720254498443497,0,48,1,U2R
icmp,236,126.0,110.0,192.168.1.48,10.0.0.67,eco_i,,0.6392153069885075,0,38,1,Probe
tcp,3387,992.0,2395.0,192.168.1.170,10.0.0.222,ftp,SF,0.0692691108008819,0,1,0,BENIGN
tcp,1653,969.0,684.0,192.168.1.181,10.0.0.92,telnet,SF,0.0131399544708965,0,9,0,BENIGN
tcp,455,86.0,369.0,192.168.1.106,10.0.0.71,http,SF,0.0357924234915155,0,8,0,BENIGN
tcp,1186,418.0,768.0,192.168.1.169,10.0.0.12,smtp,R,0.0022344330395842,0,4,0,BENIGN
tcp,2983,31.0,2952.0,192.168.1.244,10.0.0.5,telnet,S,0.2080238811857042,0,23,1,R2L
udp,2709,494.0,2215.0,192.168.1.166,10.0.0.160,dns,,0.0799203182619351,0,4,0,BENIGN
tcp,1909,219.0,1690.0,192.168.1.230,10.0.0.159,telnet,SF,0.0248596765035166,0,3,0,BENIGN
tcp,3007,2113.0,894.0,192.168.1.114,10.0.0.160,telnet,R,0.0202703741006642,0,1,0,BENIGN
udp,7350,830.0,6520.0,192.168.1.84,10.0.0.193,dns,,0.0497661849720375,0,4,0,BENIGN
tcp,4849,493.0,4356.0,192.168.1.99,10.0.0.214,smtp,SF,0.1873650828514647,0,12,0,BENIGN
udp,333,49.0,284.0,192.168.1.160,10.0.0.182,ntp,,0.1927897256018781,0,23,1,DoS
tcp,3488,196.0,3292.0,192.168.1.79,10.0.0.17,http,SF,0.1698063247117205,0,13,0,BENIGN
udp,3077,1891.0,1186.0,192.168.1.27,10.0.0.84,time,,0.1633409068028239,0,1,0,BENIGN
tcp,3516,1059.0,2457.0,192.168.1.209,10.0.0.219,smtp,S,0.0190562534178536,0,13,0,BENIGN
icmp,1823,152.0,1671.0,192.168.1.128,10.0.0.82,eco_i,,0.3632473267860745,0,13,1,Probe
tcp,5140,1549.0,3591.0,192.168.1.38,10.0.0.133,telnet,SF,0.0278267370439833,0,3,0,BENIGN
icmp,124,75.0,49.0,192.168.1.152,10.0.0.24,eco_i,,0.3123324610271389,2,41,1,DoS
tcp,2519,1877.0,642.0,192.168.1.57,10.0.0.253,smtp,SF,0.097670546773886,0,15,0,BENIGN
tcp,3741,1266.0,2475.0,192.168.1.42,10.0.0.77,ftp,SF,0.237317077664717,0,12,0,BENIGN
tcp,549,454.0,95.0,192.168.1.143,10.0.0.213,http,SF,0.046600388323427,0,18,0,BENIGN
tcp,1482,340.0,1142.0,192.168.1.125,10.0.0.64,ftp,SF,0.160953835721482,0,24,1,R2L
tcp,725,38.0,687.0,192.168.1.172,10.0.0.119,telnet,SR,0.3409586827122527,0,35,1,R2L
icmp,850,43.0,807.0,192.168.1.75,10.0.0.127,eco_i,,0.224752354113914,0,7,1,DoS
tcp,2904,595.0,2309.0,192.168.1.241,10.0.0.182,ftp_data,R,0.1667406373702127,0,14,0,BENIGN
tcp,2965,1344.0,1621.0,192.168.1.21,10.0.0.221,ftp_data,SF,0.1766937550736329,0,11,0,BENIGN
tcp,743,266.0,477.0,192.168.1.198,10.0.0.217,http,SF,0.0706370178118576,0,14,0,BENIGN
tcp,4422,1183.0,3239.0,192.168.1.71,10.0.0.140,ftp,SF,0.0147337173170678,0,5,0,BENIGN
tcp,5117,728.0,4389.0,192.168.1.192,10.0.0.30,http,SF,0.1443902772695473,0,1,0,BENIGN
udp,1289,203.0,1086.0,192.168.1.206,10.0.0.49,time,,0.135326557148781,0,7,0,BENIGN
tcp,2311,910.0,1401.0,192.168.1.108,10.0.0.234,smtp,SF,0.0107588513509809,0,1,0,BENIGN
tcp,2346,340.0,2006.0,192.168.1.178,10.0.0.164,telnet,SF,0.1878490052322475,0,12,0,BENIGN
icmp,1887,900.0,987.0,192.168.1.241,10.0.0.224,eco_i,,0.1121236222717004,2,17,1,DoS
udp,433,344.0,89.0,192.168.1.226,10.0.0.13,time,,0.4766701171850186,0,45,1,U2R
tcp,3036,1208.0,1828.0,192.168.1.131,10.0.0.29,telnet,S,0.17594855424413,0,41,1,R2L
udp,1416,532.0,884.0,192.168.1.204,10.0.0.151,ntp,,0.1427260968243354,0,12,0,BENIGN
tcp,2165,1558.0,607.0,192.168.1.185,10.0.0.67,smtp,SF,0.1540529732671474,0,14,0,BENIGN
tcp,1855,1050.0,805.0,192.168.1.65,10.0.0.224,ssh,SF,0.0292780004399723,0,14,0,BENIGN
udp,2879,626.0,2253.0,192.168.1.23,10.0.0.205,dns,,0.1183648909537189,0,4,0,BENIGN
tcp,4738,290.0,4448.0,192.168.1.22,10.0.0.101,ftp,S,0.063406973624055,0,16,0,BENIGN
tcp,5279,316.0,4963.0,192.168.1.26,10.0.0.240,http,SF,0.0965029043299439,0,4,0,BENIGN
tcp,2655,691.0,1964.0,192.168.1.121,10.0.0.40,ftp_data,SF,0.0294729949872296,0,7,0,BENIGN
tcp,5649,156.0,5493.0,192.168.1.154,10.0.0.91,telnet,SF,0.1785605804225388,0,5,0,BENIGN
tcp,5215,2196.0,3019.0,192.168.1.92,10.0.0.14,ftp_data,SF,0.1913299085846178,0,3,0,BENIGN
udp,3362,684.0,2678.0,192.168.1.171,10.0.0.198,time,,0.0715547520624148,0,3,0,BENIGN
tcp,747,392.0,355.0,192.168.1.199,10.0.0.175,ftp_data,SF,0.0199385009800101,0,18,0,BENIGN
tcp,2372,1082.0,1290.0,192.168.1.19,10.0.0.71,ftp,R,0.0576849588291356,0,17,0,BENIGN
udp,2078,571.0,1507.0,192.168.1.19,10.0.0.70,time,,0.0200256063276513,0,19,0,BENIGN
tcp,1964,1440.0,524.0,192.168.1.7,10.0.0.121,http,SF,0.0173219799942472,0,19,0,BENIGN
icmp,2663,1442.0,1221.0,192.168.1.185,10.0.0.166,eco_i,,0.1301929846438671,0,19,0,BENIGN
tcp,1464,196.0,1268.0,192.168.1.60,10.0.0.240,http,S,0.40332860835162,0,17,0,BENIGN
tcp,2459,562.0,1897.0,192.168.1.138,10.0.0.172,http,SF,0.024890920362327,0,14,0,BENIGN
tcp,2265,2213.0,52.0,192.168.1.199,10.0.0.115,ftp,SR,0.3629290262931172,0,2,1,R2L
tcp,2448,1661.0,787.0,192.168.1.150,10.0.0.29,ssh,SF,0.0677859022524743,0,9,0,BENIGN
tcp,1749,682.0,1067.0,192.168.1.75,10.0.0.240,ssh,S,0.0450054633023389,0,16,0,BENIGN
udp,1807,631.0,1176.0,192.168.1.121,10.0.0.75,ntp,,0.2632814044002993,0,60,1,DoS
tcp,3365,1779.0,1586.0,192.168.1.136,10.0.0.116,telnet,SF,0.0027102399566379,0,16,0,BENIGN
udp,5661,591.0,5070.0,192.168.1.129,10.0.0.129,dns,,0.0011153291944927,0,13,0,BENIGN
tcp,3815,2365.0,1450.0,192.168.1.61,10.0.0.220,telnet,S,0.1770595938232092,0,10,0,BENIGN
udp,3384,1891.0,1493.0,192.168.1.74,10.0.0.160,time,,0.0891548022807843,0,15,0,BENIGN
udp,1665,1200.0,465.0,192.168.1.20,10.0.0.99,time,,0.1040288996208172,0,9,0,BENIGN
udp,804,289.0,515.0,192.168.1.195,10.0.0.192,dns,,0.0553076208147316,0,6,0,BENIGN
tcp,1713,1347.0,366.0,192.168.1.115,10.0.0.204,http,SF,0.1272360558131472,0,10,0,BENIGN
tcp,2775,1526.0,1249.0,192.168.1.65,10.0.0.186,smtp,S,0.0860062779724355,0,13,1,DoS
tcp,2868,1563.0,1305.0,192.168.1.89,10.0.0.211,ftp,SF,0.0259844421768262,0,10,0,BENIGN
tcp,648,5.0,643.0,192.168.1.253,10.0.0.110,http,SR,0.1403761608652254,0,9,1,U2R
tcp,1038,131.0,907.0,192.168.1.237,10.0.0.130,smtp,SF,0.0095947650318051,0,5,0,BENIGN
tcp,1329,1076.0,253.0,192.168.1.118,10.0.0.126,ssh,SF,0.0720516138047989,0,14,0,BENIGN
icmp,1189,667.0,522.0,192.168.1.172,10.0.0.82,eco_i,,0.4905898422554895,0,42,1,Probe
tcp,3221,43.0,3178.0,192.168.1.253,10.0.0.24,http,S,0.2623761144703979,0,16,1,R2L
udp,1223,930.0,293.0,192.168.1.100,10.0.0.7,ntp,,0.4144591049860982,0,34,1,U2R
tcp,470,251.0,219.0,192.168.1.116,10.0.0.125,ssh,SR,0.0892251015620199,0,27,1,R2L
tcp,2832,1806.0,1026.0,192.168.1.30,10.0.0.148,http,R,0.1063427417376622,0,18,0,BENIGN
udp,1240,479.0,761.0,192.168.1.111,10.0.0.89,time,,0.086285479786666,0,8,0,BENIGN
udp,4268,879.0,3389.0,192.168.1.151,10.0.0.98,dns,,0.1664881828438833,0,17,0,BENIGN
icmp,1575,1440.0,135.0,192.168.1.138,10.0.0.135,eco_i,,0.4969303448154942,1,27,1,DoS
tcp,1267,411.0,856.0,192.168.1.126,10.0.0.244,ssh,SF,0.2039267273915972,0,42,1,DoS
tcp,3347,2900.0,447.0,192.168.1.182,10.0.0.12,smtp,SF,0.0983348629230009,0,9,0,BENIGN
tcp,2202,944.0,1258.0,192.168.1.165,10.0.0.240,http,SF,0.000956971715523,0,18,0,BENIGN
tcp,467,460.0,7.0,192.168.1.215,10.0.0.108,ssh,R,0.0852804879026638,0,19,1,DoS
tcp,2259,821.0,1438.0,192.168.1.89,10.0.0.222,ftp_data,S,0.0782962963126373,0,10,0,BENIGN
tcp,3546,337.0,3209.0,192.168.1.196,10.0.0.63,ftp,S,0.2005732962311138,0,16,0,BENIGN
tcp,4658,263.0,4395.0,192.168.1.207,10.0.0.166,ssh,SF,0.018826382659566,0,14,0,BENIGN
tcp,1371,542.0,829.0,192.168.1.159,10.0.0.12,smtp,SF,0.0044575704515445,0,9,0,BENIGN
tcp,1197,365.0,832.0,192.168.1.140,10.0.0.216,telnet,S,0.1506584417258454,0,1,0,BENIGN
tcp,1654,255.0,1399.0,192.168.1.56,10.0.0.198,ftp_data,SR,0.1657251536177434,0,20,1,R2L
tcp,1692,1619.0,73.0,192.168.1.30,10.0.0.201,ftp_data,R,0.0316595236834474,0,12,0,BENIGN
icmp,740,249.0,491.0,192.168.1.54,10.0.0.86,eco_i,,0.2608804876046828,0,4,1,Probe
tcp,2599,721.0,1878.0,192.168.1.194,10.0.0.93,http,SF,0.1522018596491947,0,18,0,BENIGN
tcp,2060,1366.0,694.0,192.168.1.75,10.0.0.128,ftp,SF,0.0613623153044619,0,9,0,BENIGN
tcp,2305,1087.0,1218.0,192.168.1.181,10.0.0.28,ftp,SF,0.1206949271109466,0,14,0,BENIGN
icmp,423,8.0,415.0,192.168.1.215,10.0.0.147,eco_i,,0.0637409885648145,0,2,1,Probe
tcp,1724,214.0,1510.0,192.168.1.178,10.0.0.81,http,SF,0.0539013157765462,0,11,0,BENIGN
udp,5700,2448.0,3252.0,192.168.1.69,10.0.0.109,ntp,,0.0602039978429763,0,7,0,BENIGN
icmp,1282,470.0,812.0,192.168.1.89,10.0.0.12,eco_i,,0.2934516035938372,0,25,1,Probe
tcp,4135,1771.0,2364.0,192.168.1.199,10.0.0.52,smtp,SF,0.0063754738038637,0,11,0,BENIGN
tcp,4286,1290.0,2996.0,192.168.1.128,10.0.0.222,telnet,SF,0.2024600500076621,0,19,0,BENIGN
tcp,2193,983.0,1210.0,192.168.1.233,10.0.0.118,http,SF,0.1059213815073036,0,9,0,BENIGN
tcp,533,210.0,323.0,192.168.1.16,10.0.0.97,smtp,SF,0.0937251956947181,0,16,0,BENIGN
tcp,1334,793.0,541.0,192.168.1.12,10.0.0.232,telnet,SF,0.0213914899462154,0,1,0,BENIGN
tcp,3606,1027.0,2579.0,192.168.1.41,10.0.0.123,ssh,SF,0.1327310915711539,0,2,0,BENIGN
icmp,99,55.0,44.0,192.168.1.245,10.0.0.132,eco_i,,0.7814646162207708,0,470,1,DoS
icmp,770,60.0,710.0,192.168.1.82,10.0.0.41,eco_i,,0.1293424714577895,0,31,1,R2L
tcp,140,81.0,59.0,192.168.1.177,10.0.0.164,ssh,S,0.9785571545701038,0,284,1,DoS
udp,2520,552.0,1968.0,192.168.1.236,10.0.0.32,time,,0.1290092789175794,0,3,0,BENIGN
tcp,705,670.0,35.0,192.168.1.18,10.0.0.44,smtp,S,0.2402777420340023,0,28,1,R2L
icmp,1291,1019.0,272.0,192.168.1.163,10.0.0.193,eco_i,,0.0891554463105575,2,29,1,DoS
tcp,4664,535.0,4129.0,192.168.1.32,10.0.0.153,ftp_data,SF,0.0181296944949379,0,8,0,BENIGN
tcp,3188,270.0,2918.0,192.168.1.219,10.0.0.192,telnet,SF,0.1001802807069213,0,13,0,BENIGN
icmp,1536,154.0,1382.0,192.168.1.73,10.0.0.159,eco_i,,0.5443467335460717,0,44,1,R2L
tcp,7870,1750.0,6120.0,192.168.1.20,10.0.0.91,ftp_data,SF,0.0446380983136482,0,12,0,BENIGN
tcp,1890,646.0,1244.0,192.168.1.169,10.0.0.207,http,S,0.0154885361597551,0,2,0,BENIGN
icmp,2053,865.0,1188.0,192.168.1.182,10.0.0.240,eco_i,,0.5845280341630206,0,2,1,Probe
tcp,2336,996.0,1340.0,192.168.1.92,10.0.0.75,ssh,SF,0.053165880084718,0,6,0,BENIGN
icmp,869,580.0,289.0,192.168.1.72,10.0.0.148,eco_i,,0.0421404362292678,0,6,1,Probe
tcp,675,338.0,337.0,192.168.1.116,10.0.0.162,ftp,SR,0.1793434969669274,0,46,1,U2R
tcp,101,99.0,2.0,192.168.1.226,10.0.0.74,ftp,S,0.293266504855808,0,429,1,DoS
tcp,2603,1051.0,1552.0,192.168.1.108,10.0.0.150,ssh,S,0.4009812796481116,0,6,0,BENIGN
udp,1639,511.0,1128.0,192.168.1.48,10.0.0.64,ntp,,0.3030239342249852,0,2,1,R2L
udp,3993,2335.0,1658.0,192.168.1.17,10.0.0.139,ntp,,0.0738110650919188,0,6,0,BENIGN
tcp,4126,836.0,3290.0,192.168.1.239,10.0.0.46,http,SF,0.1618711021781101,0,4,0,BENIGN
udp,3151,394.0,2757.0,192.168.1.93,10.0.0.19,ntp,,0.0753585387077696,0,4,0,BENIGN
tcp,1520,359.0,1161.0,192.168.1.81,10.0.0.198,ftp_data,SF,0.1255345441184404,0,4,0,BENIGN
tcp,2159,1246.0,913.0,192.168.1.1,10.0.0.3,http,SF,0.0253271571262193,0,2,0,BENIGN
udp,112,88.0,24.0,192.168.1.107,10.0.0.250,dns,,0.7854656819945117,0,287,1,DoS
tcp,1503,913.0,590.0,192.168.1.67,10.0.0.30,ssh,SR,0.150323242665924,0,36,1,R2L
tcp,787,302.0,485.0,192.168.1.163,10.0.0.221,telnet,S,0.1487069917852607,0,34,1,Probe
tcp,4532,2767.0,1765.0,192.168.1.237,10.0.0.172,ssh,SF,0.062464865161354,0,1,0,BENIGN
icmp,923,822.0,101.0,192.168.1.250,10.0.0.141,eco_i,,0.670964065949004,0,28,1,R2L
udp,1003,905.0,98.0,192.168.1.158,10.0.0.33,ntp,,0.1217933791095075,0,4,1,U2R
tcp,2429,387.0,2042.0,192.168.1.160,10.0.0.181,http,SF,0.1022876635654983,0,9,0,BENIGN
tcp,140,7.0,133.0,192.168.1.85,10.0.0.249,smtp,SR,0.2384438917535534,0,35,1,U2R
tcp,3062,2664.0,398.0,192.168.1.22,10.0.0.55,ftp_data,SF,0.0854653024014273,0,12,0,BENIGN
tcp,7330,2527.0,4803.0,192.168.1.99,10.0.0.187,ssh,SF,0.2740971296464198,0,9,0,BENIGN
udp,198,198.0,0.0,192.168.1.251,10.0.0.224,time,,0.3487524344709609,0,44,1,R2L
tcp,4229,1160.0,3069.0,192.168.1.1,10.0.0.128,telnet,SF,0.0298921641070188,0,2,0,BENIGN
tcp,1643,467.0,1176.0,192.168.1.27,10.0.0.12,ftp,SF,0.449679787260405,0,15,1,Probe
tcp,4773,900.0,3873.0,192.168.1.80,10.0.0.210,ssh,SF,0.0701410403696512,0,10,0,BENIGN
udp,969,226.0,743.0,192.168.1.232,10.0.0.236,dns,,0.0427188773264227,0,6,0,BENIGN
tcp,3365,886.0,2479.0,192.168.1.95,10.0.0.242,http,SF,0.1417717305767679,0,1,0,BENIGN
tcp,3524,477.0,3047.0,192.168.1.243,10.0.0.143,ssh,SF,0.0477238669290367,0,8,0,BENIGN
tcp,4609,1086.0,3523.0,192.168.1.4,10.0.0.192,ftp,SF,0.2042145306273367,0,5,0,BENIGN
icmp,1547,222.0,1325.0,192.168.1.155,10.0.0.194,eco_i,,0.260758521501324,0,35,1,DoS
tcp,452,134.0,318.0,192.168.1.4,10.0.0.41,http,S,0.8470241547043537,0,14,1,R2L
icmp,2186,907.0,1279.0,192.168.1.21,10.0.0.199,eco_i,,0.1594125707602754,0,13,0,BENIGN
tcp,6324,2624.0,3700.0,192.168.1.247,10.0.0.210,ssh,SF,0.0643919470724911,0,19,0,BENIGN
tcp,1109,609.0,500.0,192.168.1.140,10.0.0.100,ftp_data,R,0.1262655656961047,0,16,0,BENIGN
tcp,3018,923.0,2095.0,192.168.1.181,10.0.0.152,telnet,SF,0.0303295487298223,0,19,0,BENIGN
tcp,2822,978.0,1844.0,192.168.1.233,10.0.0.118,ftp_data,SF,0.1046362385441801,0,7,0,BENIGN
tcp,890,178.0,712.0,192.168.1.137,10.0.0.20,ftp,S,0.1522972540924396,0,42,1,R2L
tcp,3695,1416.0,2279.0,192.168.1.112,10.0.0.88,ssh,SF,0.1733179785279116,0,9,0,BENIGN
tcp,2330,956.0,1374.0,192.168.1.35,10.0.0.202,http,SF,0.0086539651125377,0,7,0,BENIGN
icmp,1463,1248.0,215.0,192.168.1.201,10.0.0.198,eco_i,,0.0039119889884125,0,19,0,BENIGN
tcp,999,116.0,883.0,192.168.1.231,10.0.0.68,ftp_data,R,0.1593904434704686,0,11,1,U2R
tcp,1247,594.0,653.0,192.168.1.4,10.0.0.223,telnet,SF,0.2870041770040538,0,14,0,BENIGN
icmp,1318,106.0,1212.0,192.168.1.241,10.0.0.171,eco_i,,0.4151672538352928,0,19,1,Probe
icmp,2215,825.0,1390.0,192.168.1.6,10.0.0.80,eco_i,,0.374971628340857,0,13,1,DoS
tcp,3054,1454.0,1600.0,192.168.1.24,10.0.0.152,ftp,SF,0.0695864847546431,0,4,0,BENIGN
tcp,3472,520.0,2952.0,192.168.1.200,10.0.0.242,telnet,SF,0.0187470893606815,0,12,0,BENIGN
tcp,1295,1185.0,110.0,192.168.1.37,10.0.0.59,ftp_data,SF,0.0198000427752114,0,12,0,BENIGN
udp,6555,1040.0,5515.0,192.168.1.242,10.0.0.155,time,,0.0461680735657334,0,14,0,BENIGN
udp,6128,608.0,5520.0,192.168.1.18,10.0.0.173,ntp,,0.1014487531606694,0,5,0,BENIGN
udp,1771,1469.0,302.0,192.168.1.12,10.0.0.82,ntp,,0.0244198268531044,0,14,0,BENIGN
tcp,4581,1128.0,3453.0,192.168.1.33,10.0.0.150,smtp,S,0.0960758096457286,0,6,0,BENIGN
udp,1632,1261.0,371.0,192.168.1.230,10.0.0.238,dns,,0.2013967509811632,0,43,1,R2L
udp,4828,676.0,4152.0,192.168.1.36,10.0.0.216,time,,0.1165530967786971,0,9,0,BENIGN
tcp,655,54.0,601.0,192.168.1.131,10.0.0.82,ftp,R,0.1457374955749593,0,34,1,R2L
tcp,40,16.0,18.0,192.168.1.12,10.0.0.148,ftp,S,0.649393245570305,0,335,1,DoS
tcp,1554,79.0,1475.0,192.168.1.9,10.0.0.70,ssh,SF,0.0725553984433469,0,12,0,BENIGN
tcp,1142,459.0,683.0,192.168.1.183,10.0.0.189,ftp_data,SF,0.050163547358095,0,7,0,BENIGN
tcp,2982,1890.0,1092.0,192.168.1.110,10.0.0.102,telnet,R,0.3252915517303672,0,1,0,BENIGN
tcp,7300,1428.0,5872.0,192.168.1.216,10.0.0.167,ftp_data,SF,0.0126026496793043,0,12,0,BENIGN
tcp,3898,1630.0,2268.0,192.168.1.173,10.0.0.229,smtp,S,0.0282839770024907,0,1,0,BENIGN
tcp,2399,1355.0,1044.0,192.168.1.161,10.0.0.244,smtp,SF,0.0136132875100095,0,17,0,BENIGN
tcp,461,30.0,431.0,192.168.1.173,10.0.0.223,ftp_data,SF,0.0049191532202194,0,14,0,BENIGN
icmp,692,226.0,466.0,192.168.1.44,10.0.0.218,eco_i,,0.2790244663293529,0,32,1,Probe
tcp,561,393.0,168.0,192.168.1.177,10.0.0.254,smtp,S,0.0487110382398725,0,39,1,R2L
udp,2447,740.0,1707.0,192.168.1.226,10.0.0.174,dns,,0.0928628604781497,0,17,0,BENIGN
udp,264,254.0,10.0,192.168.1.154,10.0.0.212,time,,0.2965781730024868,0,14,1,R2L
tcp,334,300.0,34.0,192.168.1.170,10.0.0.94,telnet,S,0.0827085464763562,0,13,1,R2L
tcp,2937,1453.0,1484.0,192.168.1.203,10.0.0.10,telnet,SF,0.1304769423158331,0,2,0,BENIGN
tcp,4027,1027.0,3000.0,192.168.1.209,10.0.0.55,telnet,SF,0.0844948781472092,0,5,0,BENIGN
tcp,1583,1081.0,502.0,192.168.1.59,10.0.0.38,smtp,SF,0.2198186126751046,0,11,0,BENIGN
tcp,1548,696.0,852.0,192.168.1.209,10.0.0.76,smtp,SF,0.4326385129095473,0,9,0,BENIGN
udp,2236,1167.0,1069.0,192.168.1.92,10.0.0.33,time,,0.5100957088358997,0,1,1,R2L
